,eval_loss,eval_rmse,eval_pearson,eval_spearman,eval_kappa,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,step,loss,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.018297506496310234,5.405107498168945,0.3389076969658675,0.3713515307798833,0.1827439123157497,0.5121,154.269,19.528,1.0,133,,,,,,,
1,0.016634084284305573,5.141048431396484,0.46886675469497063,0.47745105135364385,0.29945429740791263,0.5046,156.555,19.817,2.0,266,,,,,,,
2,0.02083919756114483,5.825522422790527,0.5200748291847836,0.5332493828146697,0.32557456439301224,0.4936,160.059,20.261,3.0,399,,,,,,,
3,,,,,,,,,3.76,500,0.0354,1.62406015037594e-05,,,,,
4,0.016131773591041565,5.031546115875244,0.6134628949205974,0.6148405231434105,0.4835332900137883,0.4938,159.983,20.251,4.0,532,,,,,,,
5,0.01943688467144966,5.49337911605835,0.6556640683397863,0.6565389200007943,0.46814985483312466,0.5051,156.399,19.797,5.0,665,,,,,,,
6,0.02320961281657219,6.071306228637695,0.6363863729976815,0.64048957154652,0.42187378020395716,0.5204,151.801,19.215,6.0,798,,,,,,,
7,0.01615949533879757,5.092809677124023,0.6651595525292519,0.664171369082502,0.5321338805087764,0.506,156.137,19.764,7.0,931,,,,,,,
8,,,,,,,,,7.52,1000,0.0155,1.2481203007518798e-05,,,,,
9,0.01600324735045433,5.152116298675537,0.6563002980712768,0.6609962689284307,0.5264581618468285,0.5052,156.377,19.794,8.0,1064,,,,,,,
10,0.019566085189580917,5.629938125610352,0.6727303063289385,0.67527995661949,0.48976376065713245,0.5083,155.416,19.673,9.0,1197,,,,,,,
11,0.019853055477142334,5.67026424407959,0.680238656158212,0.6822638952493573,0.48798372599110607,0.5085,155.351,19.665,10.0,1330,,,,,,,
12,0.018452178686857224,5.455226421356201,0.6812437933443223,0.6904832966115078,0.5153255827447101,0.505,156.45,19.804,11.0,1463,,,,,,,
13,,,,,,,,,11.28,1500,0.0132,8.721804511278195e-06,,,,,
14,0.020237145945429802,5.698101043701172,0.6796094472377022,0.687938577310243,0.4857084261103949,0.5109,154.641,19.575,12.0,1596,,,,,,,
15,0.017401892691850662,5.263920783996582,0.6991163060226315,0.7059815555172382,0.5324223388912059,0.502,157.369,19.92,13.0,1729,,,,,,,
16,0.01939329318702221,5.616431713104248,0.6855834595252329,0.6979920454541975,0.4967526404249579,0.4989,158.36,20.046,14.0,1862,,,,,,,
17,0.017611205577850342,5.269928932189941,0.7106068515220986,0.7222951847561694,0.5409124636018432,0.5043,156.668,19.831,15.0,1995,,,,,,,
18,,,,,,,,,15.04,2000,0.0137,4.962406015037594e-06,,,,,
19,0.02001207321882248,5.676957607269287,0.6830639891697214,0.6917236231867271,0.4892576147532084,0.5108,154.67,19.578,16.0,2128,,,,,,,
20,0.018100997433066368,5.369864463806152,0.7046182297622201,0.711232210289964,0.5346367417604458,0.5114,154.489,19.556,17.0,2261,,,,,,,
21,0.020740337669849396,5.731326580047607,0.6973090992124633,0.6946438020535323,0.49695963999437487,0.5022,157.309,19.913,18.0,2394,,,,,,,
22,,,,,,,,,18.0,2394,,,239.1827,88.384,11.121,4860351153100800.0,0.018431467121605486
23,0.012316562235355377,4.454813480377197,0.783688394762849,0.7906211361398251,0.6546087688584029,0.616,157.465,21.104,18.0,2394,,,,,,,
