,eval_loss,eval_rmse,eval_pearson,eval_spearman,eval_kappa,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,step,loss,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.01946491375565529,5.572309494018555,0.3050506281959455,0.33076200595687666,0.15889426717003208,0.4775,165.429,10.47,1.0,67,,,,,,,
1,0.017830321565270424,5.3639678955078125,0.3915022265885044,0.4310890457840447,0.23040074896627039,0.4856,162.677,10.296,2.0,134,,,,,,,
2,0.0195187758654356,5.552967071533203,0.5242715302418792,0.5358177098373812,0.30927621708313935,0.4782,165.205,10.456,3.0,201,,,,,,,
3,0.014672107063233852,4.82871150970459,0.5737938830720348,0.5660054637428967,0.43604148249541363,0.4863,162.438,10.281,4.0,268,,,,,,,
4,0.01965322159230709,5.582522392272949,0.5934447815013199,0.5908953203080564,0.40030626754657817,0.4728,167.099,10.576,5.0,335,,,,,,,
5,0.01996469870209694,5.67026424407959,0.6106876298593302,0.6095008306010518,0.4181391637625911,0.4794,164.781,10.429,6.0,402,,,,,,,
6,0.02298791892826557,6.087962627410889,0.6082603919583426,0.6128070677462348,0.38457946796092657,0.4738,166.726,10.552,7.0,469,,,,,,,
7,,,,,,,,,7.46,500,0.029,1.2537313432835823e-05,,,,,
8,0.01454668678343296,4.7984700202941895,0.6492542786807598,0.6519152270882498,0.5344462518156166,0.4683,168.709,10.678,8.0,536,,,,,,,
9,0.02016785554587841,5.692544460296631,0.6482815523657002,0.6526738227661877,0.44403315413336064,0.4746,166.473,10.536,9.0,603,,,,,,,
10,0.018280958756804466,5.449422359466553,0.6543566462776802,0.6567739526229903,0.47120331059645726,0.4773,165.528,10.476,10.0,670,,,,,,,
11,0.01857108063995838,5.457546234130859,0.6600074982475613,0.6633504205134622,0.48226268806976613,0.4784,165.129,10.451,11.0,737,,,,,,,
12,0.019876811653375626,5.629938125610352,0.6631718277880471,0.6719411622368363,0.46653810397246165,0.4781,165.249,10.459,12.0,804,,,,,,,
13,0.019501475617289543,5.555246353149414,0.6641448540676662,0.6724460641423776,0.4819346109065735,0.4806,164.385,10.404,13.0,871,,,,,,,
14,0.019993996247649193,5.615304470062256,0.6769710282997956,0.6930885330353,0.4821014979584449,0.4758,166.024,10.508,14.0,938,,,,,,,
15,,,,,,,,,14.93,1000,0.0145,5.074626865671642e-06,,,,,
16,0.01852571777999401,5.466815948486328,0.6551887448898471,0.6587023901366573,0.48890731509781427,0.4732,166.965,10.567,15.0,1005,,,,,,,
17,0.02086053602397442,5.802661895751953,0.678664460439109,0.6762992866701796,0.466228717300171,0.4839,163.24,10.332,16.0,1072,,,,,,,
18,0.019897228106856346,5.661327838897705,0.6739604769320292,0.6870461003010194,0.4844120819848975,0.4751,166.285,10.524,17.0,1139,,,,,,,
19,0.022459283471107483,5.9523420333862305,0.6791421433868626,0.6732513882844855,0.45016084486931884,0.4944,159.797,10.114,18.0,1206,,,,,,,
20,0.019092848524451256,5.54840612411499,0.6599762863291531,0.6673325816889814,0.48799253615300886,0.4855,162.719,10.299,19.0,1273,,,,,,,
21,0.01919560879468918,5.534700870513916,0.6680871340296979,0.6828267785182269,0.49298427113856147,0.4958,159.327,10.084,20.0,1340,,,,,,,
22,,,,,,,,,20.0,1340,,,249.7344,84.65,5.366,5400390170112000.0,0.019566053774819445
23,0.015980249270796776,5.091938495635986,0.7764703811615599,0.7879035536017325,0.5844882668557274,0.5936,163.408,11.792,20.0,1340,,,,,,,
