,eval_loss,eval_rmse,eval_pearson,eval_spearman,eval_kappa,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,step,loss,learning_rate,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0,0.012557913549244404,4.498945236206055,0.7135105379190669,0.6972064351492969,0.6321995077137901,0.4829,163.585,20.707,1.0,133,,,,,,,
1,0.018034180626273155,5.361607551574707,0.6914706507935551,0.678904594617996,0.5356317284195231,0.4976,158.775,20.098,2.0,266,,,,,,,
2,0.012542813085019588,4.542346477508545,0.6844562161881774,0.6730483356928806,0.597386312290497,0.4961,159.25,20.158,3.0,399,,,,,,,
3,,,,,,,,,3.76,500,2.0629,0.00037468671679198,,,,,
4,0.012121738865971565,4.44658899307251,0.6594035484940627,0.6546502617913098,0.6320255511003798,0.479,164.91,20.875,4.0,532,,,,,,,
5,0.03256787732243538,7.221627235412598,0.6901240345284978,0.6935572565911173,0.3925940099457039,0.4927,160.351,20.298,5.0,665,,,,,,,
6,0.02322116494178772,6.1107916831970215,0.681077244361066,0.6822558614884442,0.45053259365723275,0.4901,161.197,20.405,6.0,798,,,,,,,
7,0.02467987686395645,6.26523494720459,0.6825152434264132,0.6792006307773992,0.4132969283276451,0.4903,161.128,20.396,7.0,931,,,,,,,
8,,,,,,,,,7.52,1000,1.8772,0.0002493734335839599,,,,,
9,0.013769881799817085,4.689065933227539,0.7023376575773578,0.6972626492961822,0.5920296209685276,0.4866,162.359,20.552,8.0,1064,,,,,,,
10,0.014919660054147243,4.918320178985596,0.6977297102227826,0.6935689316898487,0.5759982255262088,0.4922,160.515,20.318,9.0,1197,,,,,,,
11,0.018604518845677376,5.462182998657227,0.6991550699346075,0.6974142209421622,0.497288830360047,0.4941,159.894,20.24,10.0,1330,,,,,,,
12,0.01943175494670868,5.57912015914917,0.7044503485392881,0.7037847031886819,0.5002260445202916,0.4913,160.786,20.353,11.0,1463,,,,,,,
13,,,,,,,,,11.28,1500,0.1846,0.00012406015037593984,,,,,
14,0.015368914231657982,4.955498218536377,0.7001240926673772,0.6964062893726665,0.5460286754665453,0.4896,161.372,20.427,12.0,1596,,,,,,,
15,0.015201045200228691,4.952942848205566,0.6999134212606047,0.6893252722420601,0.5406016933885786,0.4907,160.99,20.379,13.0,1729,,,,,,,
16,0.01712798699736595,5.215604782104492,0.7124692500004224,0.7057565698251821,0.5288980145202331,0.4928,160.305,20.292,14.0,1862,,,,,,,
17,0.016051385551691055,5.089079856872559,0.6972917371461916,0.6932060394857852,0.543297283109786,0.4865,162.389,20.556,15.0,1995,,,,,,,
18,,,,,,,,,15.0,1995,,,109.1682,145.235,18.275,2100233150346240.0,1.0364420618329728
19,0.01296426821500063,4.585948944091797,0.776857642709539,0.7866645443102885,0.6244761563507766,0.612,158.493,21.241,15.0,1995,,,,,,,
